data_venda,produto_id,produto_nome,categoria,canal_venda,regiao,cliente_tipo,quantidade,preco_unitario,custo_unitario,vendedor_id,estoque_disponivel
2019-08-06,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,8,155.09,105.64,V584,25
2020-02-09,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,8,792.82,486.17,V549,24
2020-12-25,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Jurídica,4,619.15,365.79,V519,11
2022-10-11,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,9,670.75,514.33,V905,32
2020-08-22,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,10,623.86,360.97,V544,17
2020-10-07,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,6,491.63,247.96,V787,7
2023-09-13,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,7,755.37,574.09,V810,16
2020-03-02,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Física,2,297.78,182.66,V540,12
2022-11-07,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,7,452.72,322.62,V932,28
2022-09-01,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,5,333.95,169.55,V566,36
2019-09-28,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Jurídica,7,624.72,394.33,V237,1
2024-04-20,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,6,121.58,92.86,V927,46
2023-11-30,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,8,305.54,189.4,V401,21
2020-02-13,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Física,5,507.0,336.99,V543,32
2021-04-03,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,4,522.51,407.65,V838,27
2024-10-23,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Jurídica,6,699.08,492.34,V865,32
2022-08-30,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Jurídica,8,417.71,292.88,V274,11
2024-11-25,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,5,174.89,125.19,V897,17
2020-08-22,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,3,267.46,167.05,V982,17
2021-10-14,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,1,421.65,256.68,V158,1
2023-02-12,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,1,557.3,290.41,V290,31
2025-03-17,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,2,366.8,228.72,V973,34
2022-01-01,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,3,228.95,144.48,V935,24
2020-01-05,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,4,389.43,218.81,V265,46
2020-06-18,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,1,245.23,189.26,V419,16
2024-09-16,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Jurídica,9,497.82,314.55,V774,42
2019-07-09,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,2,576.17,433.7,V355,15
2019-07-23,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,2,182.92,92.21,V397,40
2023-08-18,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,7,653.18,384.54,V334,36
2019-12-20,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Física,2,499.69,310.99,V331,40
2021-06-05,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,7,138.73,77.61,V480,43
2024-10-13,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Jurídica,9,321.46,254.58,V301,49
2025-03-04,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,2,789.11,465.04,V725,7
2024-01-03,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,7,758.13,581.96,V805,14
2019-12-03,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,2,405.01,229.75,V343,5
2019-10-23,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Jurídica,6,622.67,328.86,V827,27
2021-08-21,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,3,173.26,129.39,V499,14
2021-08-04,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,2,321.62,199.42,V979,48
2023-09-28,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,9,292.67,152.94,V272,34
2023-02-20,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Física,7,594.24,384.55,V632,34
2019-10-06,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,10,327.19,240.32,V432,43
2021-08-22,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,1,794.46,428.3,V508,22
2024-12-06,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Física,8,389.04,257.25,V868,6
2023-07-14,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,1,526.32,384.58,V637,22
2019-06-15,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Física,4,175.65,110.81,V450,31
2022-09-23,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,6,155.71,121.78,V135,2
2025-03-22,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Jurídica,1,174.06,119.85,V779,32
2024-01-21,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,4,675.26,493.46,V720,14
2021-02-19,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,6,411.57,219.75,V304,28
2020-01-02,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Jurídica,6,722.19,371.56,V339,9
2024-01-06,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,6,730.88,401.38,V596,43
2022-03-14,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,10,752.34,439.11,V775,18
2025-01-30,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,7,155.29,109.94,V649,2
2025-03-23,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,6,470.87,329.99,V959,6
2024-07-19,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Física,10,634.32,428.76,V635,38
2022-05-06,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,4,728.53,392.35,V154,28
2024-04-28,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,10,755.07,430.54,V833,29
2022-05-31,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,3,734.09,480.74,V480,48
2023-01-26,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Jurídica,9,387.57,195.92,V688,14
2019-09-14,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Jurídica,6,240.24,135.33,V190,26
2022-02-15,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Física,8,316.81,204.29,V368,28
2022-03-09,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,3,308.37,215.22,V194,40
2022-09-29,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Jurídica,6,739.31,504.63,V789,40
2022-08-29,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,2,291.21,163.91,V295,22
2025-03-13,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,9,593.71,427.85,V565,41
2022-12-13,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,1,745.8,500.09,V539,47
2023-10-22,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,4,280.16,198.37,V741,13
2022-08-24,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,4,690.13,427.64,V335,7
2022-08-09,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,2,662.28,385.18,V591,20
2023-04-13,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,10,448.51,337.52,V247,9
2025-05-05,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,9,261.06,162.33,V968,19
2020-05-18,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,8,675.15,349.62,V975,17
2022-05-30,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,3,271.94,144.89,V632,45
2021-06-22,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,3,289.97,219.37,V621,26
2022-07-13,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,7,785.81,456.15,V213,25
2023-08-22,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Jurídica,3,415.69,220.41,V914,30
2021-05-20,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Física,3,430.13,306.81,V601,18
2020-07-17,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,9,594.12,459.55,V418,12
2021-09-28,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Física,1,350.85,194.71,V232,24
2022-06-01,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Física,6,486.28,335.31,V279,3
2020-09-28,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,5,775.96,391.44,V542,6
2021-05-25,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,1,674.19,379.43,V954,33
2021-11-09,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,2,600.81,312.87,V418,22
2024-05-11,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,9,274.97,187.77,V946,9
2023-12-05,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Física,10,440.24,261.56,V628,8
2020-12-12,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,2,173.86,122.56,V659,32
2021-02-28,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,7,610.77,314.92,V167,21
2023-01-04,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Jurídica,4,510.1,404.42,V430,23
2022-07-06,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,3,158.13,88.13,V353,0
2022-03-10,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,4,671.36,534.72,V497,24
2020-03-14,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,8,768.08,593.87,V214,35
2023-01-20,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Jurídica,2,538.66,379.99,V627,42
2024-12-07,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Física,10,564.35,351.29,V118,1
2019-09-06,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Jurídica,7,318.93,238.57,V921,24
2020-10-22,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Física,2,792.54,557.75,V138,40
2023-07-09,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Jurídica,4,298.31,149.18,V528,25
2020-03-19,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Física,9,707.15,403.13,V492,11
2019-05-14,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,2,492.81,316.67,V279,21
2019-12-11,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Física,5,317.4,217.33,V192,21
2020-04-12,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,10,712.76,445.22,V672,9
2019-09-17,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,6,485.8,346.18,V553,46
2023-11-30,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Física,9,269.12,188.83,V231,39
2019-11-25,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,8,594.58,386.4,V133,35
2024-08-08,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,6,381.61,280.48,V280,18
2023-05-13,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Física,2,443.99,318.16,V692,46
2020-07-20,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,7,113.65,84.3,V417,34
2022-01-12,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Física,1,671.22,497.22,V459,18
2022-12-28,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,7,561.55,434.03,V740,7
2022-08-07,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Jurídica,1,611.36,313.08,V892,46
2025-04-26,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Jurídica,7,306.3,153.32,V192,9
2020-11-11,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,8,793.69,521.5,V628,9
2019-09-18,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,6,376.49,226.08,V829,48
2024-06-21,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,6,321.68,226.2,V515,23
2023-03-29,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Física,6,101.99,79.48,V264,12
2021-10-11,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,10,564.85,325.65,V547,0
2019-11-29,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,9,313.79,171.74,V823,6
2021-02-18,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,8,748.58,575.99,V111,16
2023-11-18,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,4,174.29,123.15,V850,11
2023-09-13,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Física,5,613.38,467.02,V645,6
2023-02-11,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Física,3,339.31,186.78,V636,41
2024-09-10,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,6,396.37,198.72,V955,20
2024-12-17,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,7,657.86,445.46,V865,31
2025-03-03,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,5,591.92,436.73,V487,21
2021-05-11,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,2,103.72,62.07,V283,23
2024-05-07,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Jurídica,2,388.22,232.89,V808,2
2019-05-24,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,5,567.46,290.64,V902,22
2023-10-04,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,2,242.97,139.5,V253,47
2023-06-10,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Física,8,226.46,122.06,V619,30
2019-11-07,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Jurídica,10,731.05,373.14,V310,9
2020-09-26,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,7,523.36,337.06,V332,6
2022-08-07,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,4,339.73,180.87,V128,9
2024-01-18,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,9,554.46,304.43,V283,30
2021-10-19,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Física,1,378.66,192.33,V364,6
2025-04-23,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Física,3,330.56,223.57,V238,11
2019-08-01,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,10,570.6,438.94,V184,9
2022-08-06,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,4,585.25,305.08,V168,36
2025-01-06,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,10,532.39,369.12,V997,49
2020-02-16,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,9,114.2,73.52,V289,21
2025-02-19,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,5,128.23,71.85,V905,18
2022-12-25,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,3,455.98,293.21,V693,25
2021-12-21,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,10,523.57,323.95,V954,2
2024-01-10,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Física,7,155.06,85.53,V674,26
2025-03-22,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Jurídica,4,191.65,135.85,V171,8
2024-02-04,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,5,145.5,108.77,V435,23
2022-12-18,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Física,5,704.96,450.73,V673,5
2022-08-15,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Jurídica,5,662.15,416.85,V789,3
2020-04-24,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Física,8,218.99,131.53,V440,25
2023-09-29,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Jurídica,7,108.7,83.04,V467,46
2023-05-28,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,6,122.98,78.75,V719,13
2024-07-13,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,4,696.71,462.98,V879,5
2025-01-19,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Física,3,297.35,196.03,V553,24
2025-01-03,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Física,9,668.89,361.05,V691,5
2022-10-29,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Física,5,461.98,336.82,V265,40
2022-05-03,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,1,532.84,284.5,V676,28
2023-09-01,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Física,4,582.47,397.43,V565,34
2022-12-04,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Jurídica,2,371.69,204.89,V894,23
2019-07-05,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Física,3,212.42,127.92,V688,44
2020-02-14,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,8,564.03,426.27,V833,30
2025-01-16,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,6,782.87,469.7,V380,43
2021-11-03,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,3,769.37,561.65,V379,18
2025-01-14,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,3,600.96,442.58,V862,35
2023-02-10,P005,Câmera de Ré,Segurança,Oficina,Nordeste,Pessoa Física,6,350.47,204.2,V403,4
2021-01-09,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Jurídica,5,321.9,243.03,V480,25
2023-12-22,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Física,7,682.75,515.64,V648,17
2024-03-19,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Física,7,101.11,66.43,V295,43
2022-09-14,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Física,3,416.53,224.95,V407,7
2019-12-30,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Jurídica,9,204.9,137.6,V753,31
2021-03-20,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,10,108.07,58.26,V583,39
2025-04-12,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,3,588.58,294.57,V307,0
2022-12-10,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,6,511.39,265.52,V131,23
2021-12-20,P004,Filtro de Ar Esportivo,Performance,Varejo,Norte,Pessoa Física,3,333.67,239.68,V823,46
2020-04-03,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,5,137.13,90.9,V333,43
2023-06-26,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Jurídica,1,495.55,375.43,V753,0
2023-07-14,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,2,571.46,305.45,V482,12
2022-08-01,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,9,738.31,532.83,V925,34
2020-08-14,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,8,769.77,461.09,V314,44
2023-02-19,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,8,289.27,214.37,V798,29
2021-06-23,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,405.74,266.19,V947,5
2021-01-31,P002,Kit Xenon,Iluminação,Varejo,Centro-Oeste,Pessoa Física,7,254.09,148.54,V111,19
2019-09-30,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,8,604.88,425.31,V377,32
2021-02-12,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Física,10,557.56,438.73,V569,44
2023-12-30,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Física,9,393.66,234.21,V446,43
2021-05-13,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Jurídica,5,164.04,107.31,V561,11
2025-04-02,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,4,667.21,360.63,V523,28
2024-06-15,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,1,784.6,626.34,V376,32
2024-05-21,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,7,115.59,87.93,V406,14
2022-11-23,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,6,748.89,523.88,V734,5
2023-05-22,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,1,517.33,400.82,V224,16
2024-12-27,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Física,5,718.85,456.92,V938,41
2021-05-01,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,7,323.52,186.24,V156,20
2020-02-14,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,2,284.46,172.65,V560,11
2023-03-10,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Jurídica,7,209.73,131.69,V125,41
2020-01-07,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,8,410.88,301.75,V248,39
2019-06-15,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Jurídica,9,736.69,372.33,V654,40
2020-11-13,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,478.93,286.0,V416,13
2024-10-09,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,4,769.11,553.94,V964,23
2023-08-18,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,4,571.93,423.96,V846,39
2020-07-15,P003,Central Multimídia,Som,Oficina,Centro-Oeste,Pessoa Física,7,334.73,249.29,V754,45
2019-07-22,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Física,7,371.69,196.52,V242,28
2025-02-05,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Jurídica,1,389.24,241.98,V563,14
2022-11-08,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Jurídica,10,515.59,377.21,V192,40
2023-12-27,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,5,393.57,310.77,V668,42
2020-06-21,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,7,155.43,100.46,V744,10
2024-05-26,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Física,9,766.85,485.57,V354,1
2024-03-18,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Física,3,799.52,464.04,V856,17
2021-12-24,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,5,305.77,172.68,V693,18
2021-08-11,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,3,719.51,407.57,V660,16
2023-04-11,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Jurídica,7,711.5,518.57,V936,14
2024-07-05,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,3,693.15,348.56,V359,23
2021-03-09,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,5,146.4,89.31,V164,2
2023-01-19,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,10,447.96,325.15,V129,9
2022-02-12,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,8,416.08,258.97,V498,40
